246,4
690,6
150,1
254,1
254,4
74,6
358,18
65,6
254,20
690,4
240,2
299,4
219,16
240,10
478,4
283,4
176,2
470,4
109,2
358,2
478,8
427,6
109,8
427,2
208,1
74,6
265,2
470,2
219,2
240,6
325,2
109,6
478,2
283,1
358,2
325,1
478,1
283,4
299,4
313,1
358,8
325,6
427,4
109,6
263,8
478,8
694,4
176,12
299,2
613,2
325,2
442,2
265,42
246,6
441,1
325,1
299,19
358,10
509,6
263,4
3,8
74,1
690,12
263,1
176,1
74,4
509,2
478,1
325,36
263,20
65,6
420,6
478,18
509,8
3,6
250,14
150,28
246,6
208,4
240,2
299,2
227,12
509,4
137,12
176,40
246,2
299,2
364,6
299,6
246,12
427,1
364,9
263,4
69,12
478,34
265,7
310,2
299,4
509,4
170,6
339,2
65,4
420,8
227,2
208,4
125,24
227,1
441,22
263,4
364,4
313,2
339,2
109,4
299,2
254,2
227,10
339,5
150,10
99,4
240,2
364,10
69,2
420,12
254,8
3,6
358,6
246,4
208,4
99,2
109,2
690,8
74,4
313,4
150,1
246,3
99,2
283,2
265,2
176,2
208,6
459,20
74,6
427,30
136,3
299,1
3,6
358,6
246,4
442,34
299,2
125,1
82,4
136,6
137,6
210,4
100,18
99,26
208,4
283,4
176,8
246,8
170,6
150,42
56,44
68,4
219,4
169,2
227,2
5,2
23,12
299,2
322,4
125,4
208,10
136,2
137,2
246,11
265,2
428,2
176,2
137,1
3,3
509,8
136,2
69,1
254,26
176,12
229,6
169,12
283,4
136,14
137,20
253,6
68,12
428,10
227,2
208,46
283,8
470,10
229,8
246,54
613,4
321,2
99,2
144,38
358,4
176,2
420,12
321,20
5,2
299,6
99,60
125,4
227,12
265,8
136,12
100,16
182,2
163,1
299,8
253,4
69,6
254,8
358,2
265,2
186,8
68,8
182,6
109,4
227,14
253,8
3,6
219,8
150,4
176,2
302,14
163,1
229,10
125,1
326,12
68,3
186,6
97,2
182,4
239,6
3,8
253,10
163,24
5,6
195,8
219,4
56,2
100,1
186,8
109,14
125,14
358,16
56,5
3,5
182,2
137,2
219,6
254,12
169,2
5,2
299,1
326,6
144,14
195,1
208,1
263,4
227,8
220,8
23,2
310,6
3,4
100,4
191,6
283,2
186,16
176,4
97,3
195,2
219,12
229,1
326,8
254,18
227,14
246,30
253,1
109,1
358,1
321,2
97,16
229,2
169,20
82,4
334,2
109,12
176,2
65,10
125,4
321,12
5,2
341,2
163,32
3,10
134,8
69,12
326,2
91,12
341,2
326,12
208,2
219,42
358,6
220,8
197,6
351,2
302,8
299,2
237,16
229,4
239,2
177,1
263,4
134,24
186,8
254,10
176,4
299,1
65,4
109,2
227,8
131,16
28,1
99,18
299,4
263,16
253,50
341,2
3,14
68,2
197,2
176,2
97,2
299,18
229,4
182,4
59,2
195,12
358,4
246,10
197,4
106,4
254,14
65,10
69,6
229,6
137,6
326,4
43,4
7,2
97,1
56,22
163,1
220,12
364,2
106,2
278,2
237,22
326,2
227,2
365,8
302,14
136,1
99,40
43,4
109,1
144,16
246,38
364,1
195,25
278,12
68,2
109,14
28,12
334,2
341,12
229,10
239,14
134,4
68,26
137,6
313,1
59,14
5,4
365,1
263,2
313,6
91,6
158,14
170,8
220,2
197,6
5,10
358,2
208,2
263,2
134,16
23,6
219,4
227,4
313,2
97,2
299,2
182,4
3,4
325,6
302,12
45,4
269,4
341,26
163,4
170,10
351,2
56,4
237,14
137,10
326,2
136,4
59,2
97,4
334,14
229,12
227,2
365,8
158,6
182,8
254,7
163,2
34,2
136,2
120,2
186,4
45,2
59,2
56,14
326,2
220,1
253,1
134,6
302,4
299,2
68,16
254,14
313,6
343,2
253,4
227,2
220,4
237,4
229,8
144,6
170,4
91,4
34,6
246,6
208,2
339,6
253,14
299,4
313,2
97,6
99,4
365,2
197,6
32,4
322,4
334,6
191,4
125,4
326,2
227,2
3,22
7,12
364,2
158,22
229,2
109,2
239,2
358,8
263,2
100,6
5,6
310,4
299,2
34,8
169,6
125,1
365,4
245,2
341,18
109,2
227,4
263,2
339,2
137,4
326,6
325,1
265,12
364,4
68,2
109,2
365,1
325,2
220,2
186,2
32,2
176,6
97,2
23,8
269,2
125,2
169,12
365,12
310,2
195,8
334,4
34,4
239,4
7,1
97,24
269,6
186,4
339,8
326,6
263,6
170,8
197,2
1,11
100,2
43,4
182,6
109,4
358,2
186,2
334,4
229,4
125,2
197,1
325,2
176,10
269,2
246,2
365,2
7,2
186,30
339,10
341,4
208,2
325,2
34,18
229,2
240,4
197,6
326,6
182,1
1,2
158,2
45,12
208,2
325,4
310,2
125,1
208,4
97,5
310,4
195,1
341,16
169,4
197,6
240,2
176,2
158,4
169,2
43,2
191,8
158,4
269,2
