0,0,0
0,0,0
9.273,5,3
9,5,3
19.2324,11,4
19,11,4
29.2744,18,5
29,18,5
39.3626,23,6
39,23,6
49.5912,28,6
49,28,6
59.227,33,9
59,33,9
68.726,39,9
68,39,9
77.7398,49,10
77,49,10
86.9924,52,10
86,52,10
96.7856,57,12
96,57,12
106.925,60,12
106,60,12
116.22,64,14
116,64,14
126.033,67,13
126,67,13
135.851,71,14
135,71,13
145.059,77,18
145,77,18
156.026,84,18
156,84,18
166.429,89,19
166,89,19
175.649,93,20
175,93,21
185.037,96,22
185,96,22
195.31,99,24
195,99,24
204.698,101,20
204,101,20
216.287,105,20
216,105,21
225.233,107,22
225,107,22
233.395,114,22
233,114,22
242.844,122,27
242,122,27
251.767,125,25
251,125,25
259.837,132,28
259,132,28
271.99,143,30
271,143,30
282.009,145,30
282,145,30
295.601,159,34
295,159,35
305.415,161,32
305,161,33
315.658,161,32
315,161,32
325.766,161,30
325,161,31
335.839,161,31
335,161,30
346.118,161,31
346,161,31
362.739,161,29
362,161,28
374.26,161,29
374,161,28
385.903,161,32
385,161,32
399.015,161,31
399,161,31
410.731,161,35
410,161,33
422.091,161,31
422,161,31
434.406,161,35
434,161,34
446.093,161,33
446,161,33
457.976,161,33
457,161,32
470.885,161,35
470,161,35
484.98,161,30
484,161,30
498.72,160,36
498,160,35
510.517,160,36
510,160,35
522.582,160,36
522,160,36
534.954,160,40
534,160,40
546.882,160,37
546,160,36
559.195,160,40
559,160,40
572.16,160,42
572,160,42
585.108,160,41
585,160,41
598.352,160,37
598,160,37
611.405,160,39
611,160,39
623.846,160,35
623,160,35
635.85,160,37
635,160,37
647.76,157,33
647,157,33
660.033,156,33
660,156,32
672.972,156,30
672,156,30
688.631,156,33
688,156,33
702.211,155,32
702,155,31
715.965,155,31
715,155,32
727.872,153,28
727,153,28
740.816,153,32
740,153,32
752.99,152,33
752,152,33
765.057,152,32
765,152,32
780.463,151,32
780,151,32
793.225,150,32
793,150,31
806.486,149,38
806,149,38
821.553,147,34
821,147,33
834.58,147,29
834,147,28
849.526,146,28
849,146,28
865.326,145,35
865,145,35
878.31,143,31
878,143,31
891.034,142,29
891,142,29
904.15,142,29
904,142,29
