0,0,0
0,0,0
8.931,4,2
8,4,2
18.245,11,4
18,11,4
28.3968,18,5
28,18,5
37.8916,23,6
37,23,6
47.0062,27,6
47,27,6
57.128,33,8
57,33,8
67.2612,38,9
67,38,9
77.0758,49,10
77,49,10
87.0554,52,10
87,52,10
97.092,57,12
97,57,12
108.138,61,12
108,61,12
118.195,64,13
118,64,13
128.004,69,13
128,69,13
138.022,73,16
138,73,16
148.417,77,18
148,77,18
158.178,84,18
158,84,18
168.22,90,18
168,90,18
178.309,94,21
178,94,21
188.021,97,23
188,97,22
198.098,99,22
198,99,22
207.964,102,21
207,102,21
217.145,105,20
217,105,20
228.322,110,23
228,110,22
237.5,116,24
237,116,23
247.279,125,26
247,125,26
257.441,131,26
257,131,26
266.236,137,28
266,137,30
277.659,143,30
277,143,30
287.022,152,31
287,152,31
297.543,161,36
297,161,35
307.94,161,31
307,161,31
318.171,161,33
318,161,32
329.599,161,30
329,161,30
340.421,161,30
340,161,30
351.447,161,29
351,161,29
362.558,161,29
362,161,28
373.905,161,28
373,161,28
387.032,161,32
387,161,32
398.641,161,31
398,161,32
409.853,161,33
409,161,33
423.023,161,31
423,161,31
435.241,161,35
435,161,35
449.276,161,33
449,161,33
464.13,161,35
464,161,35
476.583,161,33
476,161,32
490.556,161,34
490,161,35
504.048,160,36
504,160,36
518.232,160,36
518,160,36
530.602,160,40
530,160,41
544.969,160,36
544,160,36
557.577,160,38
557,160,37
572.387,160,42
572,160,42
585.018,160,41
585,160,41
597.936,160,37
597,160,36
611.944,160,38
611,160,39
624.245,160,35
624,160,35
638.552,160,33
638,160,34
651.605,156,34
651,156,33
664.722,156,31
664,156,30
677.456,156,30
677,156,30
692.361,156,31
692,156,32
706.974,155,33
706,155,32
720.296,154,30
720,154,30
733.659,153,29
733,153,29
746.769,153,33
746,153,32
762.18,152,34
762,152,34
776.232,151,31
776,151,32
791.905,150,33
791,150,34
804.414,149,37
804,149,36
819.691,147,34
819,147,33
832.853,147,27
832,147,27
846.925,146,30
846,146,30
862.648,146,36
862,146,33
875.422,143,31
875,143,29
889.831,142,29
889,142,29
902.832,142,30
902,142,31
915.864,144,34
915,144,35
929.513,144,28
929,144,29
