690,2
214,40
3,6
617,2
160,4
254,6
478,6
522,12
694,12
3,12
478,4
639,2
478,16
694,4
38,18
160,2
35,6
690,30
214,3
441,9
420,8
8,2
500,3
694,4
8,6
639,2
441,2
420,4
478,4
608,18
500,4
10,2
154,4
470,4
451,16
8,20
441,2
35,28
420,2
500,12
227,12
420,12
10,22
470,2
214,16
690,8
694,2
299,8
470,6
38,2
500,8
38,44
694,2
561,6
227,6
613,6
299,2
441,6
420,18
478,4
542,14
437,2
165,4
35,2
690,1
357,2
210,4
299,4
704,2
10,3
470,8
165,22
357,1
441,2
10,10
299,8
227,8
3,16
690,6
500,6
445,42
542,34
639,8
357,6
180,14
2,4
420,2
214,2
613,4
470,16
636,8
95,12
210,8
214,32
690,6
10,2
357,18
137,12
441,8
254,12
126,32
2,4
227,6
639,29
636,2
35,6
608,26
165,8
363,2
459,4
210,10
1,4
451,1
478,1
470,2
355,1
451,8
478,8
175,6
2,6
1,8
299,4
10,2
367,1
355,2
357,4
365,2
500,2
8,26
35,4
420,8
227,8
478,1
335,1
367,18
522,6
542,2
335,6
365,8
459,6
3,8
10,14
1,2
299,2
254,2
220,4
214,18
690,1
1,28
561,6
35,2
227,4
639,36
613,6
159,6
38,1
165,14
608,1
38,10
445,6
420,4
355,8
35,4
254,8
210,4
3,6
109,6
175,8
542,12
437,44
459,4
220,18
441,6
651,10
210,2
367,2
35,18
47,6
355,10
299,4
126,8
561,2
459,2
210,16
10,6
2,12
441,12
613,26
694,4
109,4
136,6
214,10
100,6
428,4
175,2
99,16
165,8
572,2
704,10
10,2
367,2
109,4
175,4
227,8
47,2
355,48
100,16
299,2
126,2
459,8
542,4
220,41
38,1
154,4
165,3
428,2
62,8
137,2
608,8
2,8
335,8
229,2
23,8
38,16
441,2
210,10
3,4
69,2
522,12
214,18
229,12
561,18
35,8
154,2
99,8
227,2
3,32
10,10
694,2
2,12
137,4
227,2
694,4
136,8
180,2
210,54
35,1
470,6
335,6
99,2
165,2
180,2
227,2
519,10
321,38
62,1
38,4
154,2
100,4
636,16
299,6
137,6
522,14
99,10
160,4
363,2
62,2
165,10
335,2
136,10
154,18
363,4
214,2
126,2
420,2
227,4
91,6
2,16
357,38
214,8
186,2
165,2
99,2
35,4
10,26
47,4
159,4
62,2
186,22
91,12
220,12
57,16
150,4
136,2
227,8
229,2
38,2
8,4
3,8
23,1
136,12
35,6
180,2
229,2
165,4
23,1
355,2
229,10
195,4
214,4
1,4
150,8
99,1
38,1
23,1
91,45
3,7
47,6
171,2
2,4
355,30
195,6
220,8
254,2
214,6
69,8
62,6
378,4
88,2
126,2
165,24
321,1
229,2
43,1
44,6
131,2
171,16
227,8
3,1
186,1
321,4
88,8
43,2
126,2
226,4
214,22
3,4
335,4
62,2
38,6
250,2
229,4
97,4
186,8
220,4
180,10
195,2
95,4
210,30
62,2
299,2
126,6
2,22
254,18
227,18
10,6
57,2
88,2
229,4
23,2
220,6
72,2
47,2
321,18
62,8
97,14
136,2
85,4
357,8
186,6
278,22
3,18
88,4
351,8
229,6
299,6
106,12
263,6
38,2
334,10
326,10
8,6
35,2
126,2
220,16
229,4
62,10
299,2
186,2
195,6
171,4
237,16
165,4
214,2
306,2
16,8
378,12
266,2
299,2
97,2
92,24
35,20
254,6
227,6
274,18
321,2
76,10
131,8
357,4
171,6
38,18
2,6
299,22
97,10
186,1
99,8
180,16
126,4
365,4
136,2
10,2
210,53
82,6
16,1
43,12
62,6
106,2
278,12
214,2
109,6
16,10
310,1
226,18
186,6
227,2
378,1
214,1
85,6
310,4
334,6
137,6
136,2
165,6
254,16
76,8
158,4
2,2
95,4
3,8
62,22
378,16
23,1
357,6
8,6
198,4
97,2
23,6
186,2
195,2
237,4
351,10
367,4
245,4
109,12
244,4
99,12
220,2
165,2
10,2
82,2
229,4
35,12
95,2
180,2
159,4
334,2
106,4
136,2
91,6
237,18
220,8
3,14
141,4
28,2
97,2
23,12
365,16
195,6
165,12
92,2
154,10
367,2
229,10
244,4
299,4
44,24
136,2
171,2
16,2
85,2
28,6
97,8
158,14
38,2
92,10
351,12
100,10
159,2
131,4
326,2
106,10
278,2
180,2
254,6
198,4
378,8
226,4
334,2
175,4
99,2
220,4
38,14
1,4
109,2
278,4
195,12
171,2
321,4
88,6
16,8
141,10
85,2
126,14
136,2
2,10
180,4
355,2
43,2
186,8
171,10
99,2
367,6
229,1
244,4
136,8
92,6
355,1
365,1
214,1
280,2
198,2
229,4
23,36
137,10
237,12
35,1
351,2
321,1
175,8
106,2
158,2
165,4
35,12
244,4
159,8
62,18
310,12
326,6
278,20
220,4
180,6
10,2
335,20
198,2
76,6
186,2
38,14
355,2
269,4
136,2
158,2
171,24
165,2
92,1
172,4
226,2
334,6
106,2
186,2
220,2
115,4
367,2
85,2
126,4
180,12
227,4
154,2
47,2
226,10
44,14
175,2
186,22
95,4
172,12
159,6
269,2
365,1
106,8
237,2
