445,1
445,44
690,4
219,1
180,1
254,1
160,2
180,1
254,4
690,2
478,4
180,4
478,32
219,6
2,14
636,1
639,20
636,18
65,6
35,6
254,20
542,4
358,8
690,14
8,34
445,1
445,6
441,2
208,16
240,4
358,2
608,12
176,2
542,4
639,14
119,4
441,2
358,6
441,8
419,10
478,2
636,8
542,4
119,10
697,2
208,1
180,6
227,1
219,6
690,1
542,1
478,4
227,6
690,8
129,22
358,6
608,2
283,8
639,2
239,4
441,14
208,8
313,2
608,20
637,6
227,1
227,10
613,1
613,4
180,12
478,6
542,10
219,2
697,8
210,6
301,6
283,4
119,1
445,4
358,12
119,10
208,36
470,8
496,6
159,20
283,4
227,2
219,6
176,1
301,12
636,1
608,25
180,1
176,6
445,14
129,4
477,4
283,2
478,14
542,2
690,16
496,16
65,6
420,6
358,1
283,10
2,6
180,50
227,2
613,2
150,12
227,4
210,10
358,6
61,30
637,6
2,1
35,1
119,10
283,1
2,10
470,6
478,2
636,2
542,2
496,20
451,16
65,10
38,8
506,40
210,12
219,2
477,2
227,12
358,14
637,12
470,4
283,4
478,10
69,1
69,10
150,6
2,6
17,2
17,1
339,2
367,1
82,6
441,4
65,1
208,4
150,1
478,1
367,22
65,2
639,4
274,12
363,6
339,8
227,8
542,10
2,1
254,2
358,8
126,4
159,4
82,4
2,18
690,10
220,2
150,10
613,6
61,50
470,44
119,6
208,2
69,2
312,10
227,2
561,4
35,4
254,8
210,4
208,4
176,6
478,10
639,8
542,6
183,1
220,18
451,12
82,4
183,1
227,16
496,6
155,8
561,2
637,18
283,4
180,8
208,2
335,10
301,10
367,2
312,4
549,6
35,18
210,4
358,6
119,6
509,10
82,44
367,2
246,4
311,4
21,19
312,10
2,2
420,12
229,1
100,50
180,6
210,110
119,4
451,2
34,2
150,32
549,10
219,4
311,2
367,2
64,2
220,40
69,4
159,4
561,6
322,4
283,20
208,18
129,4
38,18
36,2
148,8
636,8
542,2
119,8
569,2
229,28
266,22
367,4
637,14
639,4
613,16
519,12
311,12
34,8
363,6
36,4
180,2
129,16
35,10
312,2
10,16
159,10
23,8
21,24
2,16
34,1
477,2
419,2
496,18
201,6
470,2
34,6
477,6
358,4
38,14
363,4
36,6
159,18
561,6
180,20
148,12
636,8
227,12
169,1
160,2
208,38
129,2
34,1
169,92
311,10
10,2
119,1
129,1
420,2
119,12
10,7
196,2
367,16
56,8
30,2
2,16
636,6
61,8
561,2
358,2
129,2
38,3
201,4
134,6
150,2
227,2
82,8
163,20
30,2
283,5
35,4
10,2
220,12
196,4
311,2
219,8
150,2
8,2
227,14
201,6
159,46
134,4
283,2
311,6
23,10
8,2
35,6
180,14
