246,6
690,2
214,42
549,6
690,6
3,8
690,1
549,32
150,8
119,2
43,4
613,2
219,16
478,4
74,4
13,6
3,10
119,10
478,2
312,12
478,2
639,14
636,2
358,14
119,4
165,4
254,16
74,4
617,2
500,6
651,2
636,10
478,6
219,1
690,1
299,2
542,2
219,12
8,2
549,6
522,4
208,12
545,6
119,4
8,4
478,6
477,2
637,20
542,4
283,2
608,2
176,2
240,2
154,4
10,2
500,2
636,2
265,2
694,16
639,10
119,10
690,10
419,14
608,6
8,10
569,4
423,1
704,20
423,2
500,6
13,4
545,18
522,4
636,6
561,4
214,6
542,4
451,1
240,2
423,6
208,2
590,1
119,1
569,2
74,6
451,2
401,2
3,6
219,4
522,8
690,1
10,7
542,1
590,3
8,4
129,16
227,14
478,2
208,6
617,8
690,6
470,6
451,6
312,4
214,8
639,2
119,2
608,16
120,10
496,2
265,4
694,10
239,2
296,4
313,2
569,4
358,6
637,4
10,8
419,2
427,2
561,2
3,2
74,6
478,4
617,2
522,14
704,8
437,2
299,6
176,8
401,4
561,8
214,2
542,6
545,2
119,1
690,1
419,2
246,2
496,4
451,10
357,4
312,2
265,14
477,2
423,8
358,2
274,2
549,2
545,2
246,1
509,4
569,4
227,16
74,8
401,2
694,6
119,4
10,8
90,10
636,2
358,6
3,6
690,4
129,4
154,4
477,4
637,2
549,6
542,2
608,9
441,2
500,2
569,26
401,2
478,8
274,1
423,2
639,6
545,2
509,10
263,8
313,6
299,2
451,4
357,4
312,4
561,2
274,2
617,2
150,2
219,4
704,5
590,2
250,8
203,10
246,8
306,14
120,6
1,22
13,2
208,14
445,24
613,2
283,4
358,4
240,2
175,2
274,2
694,18
423,6
591,10
690,4
10,2
90,1
357,12
137,4
119,1
704,2
38,2
82,6
74,4
176,28
617,6
545,2
119,6
2,4
296,2
608,2
312,1
637,2
137,1
38,6
427,4
437,10
246,10
129,6
459,4
13,4
312,4
554,2
545,4
219,2
704,14
509,2
227,8
639,12
296,2
367,6
74,2
401,8
69,16
561,2
137,2
477,2
203,4
78,10
159,2
459,4
428,4
175,4
265,4
355,4
170,10
310,2
137,10
47,10
10,2
506,2
306,2
82,2
365,8
5,4
357,2
478,6
274,14
423,22
208,4
214,1
150,1
203,1
694,1
437,4
227,2
74,2
459,4
335,4
265,4
321,14
214,14
542,8
3,6
522,2
10,10
82,4
1,4
358,4
637,6
43,10
690,2
74,1
126,2
306,4
90,2
99,4
13,14
220,2
30,6
311,6
549,4
591,8
150,8
704,2
613,4
608,8
159,4
227,2
302,12
134,6
312,10
265,4
477,24
256,4
171,8
445,4
119,4
522,2
437,12
246,12
254,2
1,12
137,4
57,2
208,2
3,4
313,6
459,1
61,14
220,6
428,2
175,4
183,2
478,4
100,4
88,4
637,1
542,4
367,1
651,2
74,8
459,2
170,4
355,7
637,10
617,6
569,2
335,6
134,6
401,6
64,6
561,1
125,6
155,10
694,2
177,6
30,2
3,2
119,4
43,2
10,4
590,2
419,10
367,3
697,4
62,4
137,1
57,1
208,2
542,2
613,8
590,1
313,2
90,2
170,2
5,14
220,32
428,2
341,2
175,2
137,2
100,2
694,2
311,2
639,2
229,3
519,2
163,2
651,2
253,20
129,4
169,8
302,12
357,4
154,10
265,14
69,2
561,2
68,10
36,8
30,4
208,8
321,4
266,2
355,4
214,4
150,10
246,85
125,1
38,2
496,2
78,2
636,2
428,10
267,2
274,2
182,6
519,8
90,1
335,1
176,14
88,2
694,2
47,2
229,24
10,2
56,7
129,1
38,2
286,3
310,10
335,2
61,10
30,2
214,6
177,3
183,1
64,4
267,15
137,4
155,2
47,4
160,2
119,2
169,1
10,1
38,7
322,1
129,8
286,6
136,8
183,34
561,6
135,2
125,2
36,2
30,2
208,4
266,8
311,6
182,1
442,2
196,2
335,12
13,22
23,6
88,8
155,8
313,4
78,2
90,4
120,6
99,8
302,6
401,2
201,4
357,14
312,1
69,4
135,22
378,2
168,4
182,4
150,2
10,1
286,1
358,1
296,2
306,2
227,4
186,6
154,6
68,2
137,6
47,8
171,12
208,2
214,2
299,2
114,8
196,4
136,6
176,4
5,4
30,2
150,2
119,4
219,6
208,1
313,8
61,4
341,16
312,4
88,2
177,4
266,8
182,4
36,5
2,2
8,2
78,6
253,34
91,2
286,10
302,8
201,10
97,2
30,5
239,1
3,4
150,6
10,14
99,24
23,2
134,2
69,14
57,4
239,4
120,2
227,2
186,2
64,4
267,10
274,2
219,4
88,3
90,4
1,2
114,8
23,4
312,8
292,4
47,4
36,14
177,4
208,6
214,2
3,2
109,10
82,1
136,12
358,2
61,4
186,4
220,1
357,12
97,4
100,6
229,6
168,2
254,3
302,1
351,2
129,2
62,4
134,2
220,6
274,18
172,8
256,4
355,2
311,4
214,2
3,2
182,5
126,2
306,2
90,12
367,8
227,2
201,6
171,6
219,2
147,2
299,4
286,1
326,4
134,1
191,6
125,10
155,2
47,6
177,8
321,2
214,16
3,4
256,1
306,6
23,2
134,4
64,6
280,4
266,4
311,3
195,1
198,2
114,38
358,1
341,2
193,2
135,14
378,2
100,4
256,2
109,3
227,1
5,1
155,1
171,1
165,4
120,4
169,14
335,4
23,2
201,4
312,8
97,4
229,2
30,2
355,2
311,2
10,4
299,2
367,2
176,12
334,2
62,2
186,2
220,4
47,2
321,2
266,8
4,2
203,2
126,4
272,2
56,22
136,14
365,1
133,8
175,10
357,6
378,6
68,10
267,2
100,6
292,2
177,10
168,3
57,1
30,2
3,3
62,9
4,1
90,2
91,1
326,4
365,8
23,1
64,4
69,1
47,8
219,2
99,1
74,1
182,1
195,2
299,2
91,6
69,6
16,2
292,2
168,10
3,4
120,4
367,2
310,4
193,4
274,2
155,4
256,4
208,4
150,2
126,2
358,2
201,8
64,12
197,2
267,2
280,12
172,4
239,4
263,4
90,2
299,2
237,26
326,8
227,2
13,8
72,18
302,4
61,2
334,2
154,12
265,22
135,8
378,4
21,6
100,2
88,42
274,11
292,2
59,4
171,2
321,2
182,4
214,6
34,10
131,16
78,2
159,2
91,6
226,2
134,2
267,2
36,8
229,2
306,2
227,6
44,8
133,10
220,2
244,18
97,2
100,1
16,1
239,2
109,1
302,5
47,1
126,2
90,2
351,12
272,4
310,2
134,2
100,8
355,4
99,4
74,14
5,2
226,2
341,2
197,6
267,4
172,2
7,2
150,2
334,1
296,2
313,2
163,1
1,2
367,2
170,2
13,4
358,1
201,6
16,6
125,2
57,4
30,2
272,1
365,1
229,1
254,16
136,12
310,2
341,18
68,10
274,2
155,4
172,2
36,10
171,14
208,2
321,2
182,2
311,6
43,2
10,2
34,2
56,4
91,8
170,4
176,2
135,16
137,8
292,2
7,2
79,2
355,2
214,2
198,2
269,2
175,4
193,6
312,6
97,12
172,6
229,2
168,8
321,1
150,2
195,2
313,6
129,6
64,2
100,4
155,18
280,4
7,2
198,4
56,2
335,8
76,4
34,8
326,9
302,4
186,4
85,4
21,2
59,2
57,10
30,2
79,4
10,2
265,1
99,2
269,2
13,6
115,14
7,4
229,2
177,2
208,2
182,10
311,2
198,4
114,6
91,8
322,2
129,14
220,2
154,4
265,4
68,4
267,2
