0,0,0
0,0,0
9.1314,5,3
9,5,3
19.8564,11,4
19,11,4
29.368,18,5
29,18,5
39.1226,23,6
39,23,6
49.5294,28,6
49,28,6
58.8412,33,9
58,33,9
68.4094,39,9
68,39,9
78.2912,50,10
78,50,10
88.3656,54,11
88,54,11
97.7986,57,12
97,57,12
107.082,61,12
107,61,12
116.496,64,14
116,64,14
127.1,68,13
127,68,13
137.18,72,14
137,72,14
146.674,77,18
146,77,18
156.241,84,18
156,84,18
166.202,89,19
166,89,19
176.462,93,19
176,93,20
186.101,97,22
186,97,22
195.095,99,24
195,99,24
207.009,102,21
207,102,21
218.08,105,20
218,105,20
229.546,112,22
229,112,22
237.143,116,23
237,116,23
247.099,125,26
247,125,26
258.138,131,27
258,131,27
267.646,138,28
267,138,29
280.981,144,30
280,144,31
290.503,153,31
290,153,31
304.177,161,33
304,161,33
314.653,161,32
314,161,32
324.778,161,31
324,161,31
334.873,161,30
334,161,30
345.126,161,31
345,161,31
357.174,161,30
357,161,30
368.254,161,27
368,161,27
379.892,161,33
379,161,31
391.844,161,32
391,161,32
403.141,161,33
403,161,33
415.192,161,31
415,161,31
429.407,161,32
429,161,32
441.164,161,33
441,161,33
456.284,161,33
456,161,33
469.163,161,35
469,161,35
481.541,161,33
481,161,34
493.67,160,34
493,160,34
505.422,160,36
505,160,36
517.676,160,36
517,160,34
532.31,160,38
532,160,38
544.726,160,36
544,160,36
556.848,160,37
556,160,38
570.353,160,40
570,160,40
584.842,160,41
584,160,40
597.293,160,37
597,160,36
610.139,160,38
610,160,38
623.448,160,35
623,160,35
636.656,160,35
636,160,37
650.302,156,33
650,156,33
663.101,156,32
663,156,32
677.597,156,30
677,156,30
694.483,156,33
694,156,33
707.964,155,33
707,155,33
720.847,154,30
720,154,30
733.735,153,29
733,153,29
746.679,153,33
746,153,32
760.147,152,31
760,152,31
775.953,151,32
775,151,32
788.687,150,34
788,150,34
801.421,149,37
801,149,37
814.368,147,37
814,147,35
829.68,147,29
829,147,31
843.404,146,31
843,146,30
856.425,146,29
856,146,29
869.174,145,34
869,145,35
882.118,142,31
882,142,31
895.085,142,29
895,142,29
908.141,143,31
908,143,31
923.575,145,30
