0,0,0
0,0,0
0.90564,0,0
1.9041,0,0
1,0,0
2.0458,0,0
2,0,0
3.02492,1,0
3,1,0
4.03998,1,0
4,1,0
5.02276,3,0
5,3,0
6.01484,3,0
6,3,0
7.02162,4,2
7,4,2
8.01562,4,2
8,4,2
9.02372,5,3
9,5,3
10.0523,5,2
10,5,2
11.0467,5,2
11,5,2
11.9929,5,2
12.9991,6,3
12,6,2
13.0024,8,4
13,8,4
14.0144,9,4
14,9,4
15.0412,9,4
15,9,4
16.0437,10,4
16,10,4
17.0409,11,4
17,11,4
18.0631,11,4
18,11,4
19.0288,11,4
19,11,4
20.0457,12,5
20,12,5
21.0397,12,5
21,12,5
22.006,15,5
22,15,5
23.0351,15,5
23,15,5
23.9868,15,5
24.9846,15,5
24,15,5
24.9916,15,5
25.9613,16,5
25,16,5
26.0165,17,5
26,17,5
27.013,17,5
27,17,5
28.0079,18,5
28,18,5
29.0048,18,5
29,18,5
30.0388,19,5
30,19,5
31.0544,19,5
31,19,5
32.0349,21,5
32,21,5
33.0094,21,5
33,21,5
34.0406,22,5
34,22,5
35.0307,23,6
35,23,6
36.043,23,6
36,23,6
37.0172,23,6
37,23,6
38.0378,23,6
38,23,6
39.0279,23,6
39,23,6
40.0382,24,6
40,24,6
41.0307,25,6
41,25,6
42.0106,25,6
42,25,6
43.052,25,6
43,25,6
44.0279,27,6
44,27,6
45.0434,27,6
45,27,6
46.0099,27,6
46,27,6
47.0831,27,6
47,27,6
48.0442,28,6
48,28,6
49.0093,28,6
49,28,6
50.048,28,6
50,28,6
51.0305,28,6
51,28,6
51.9692,28,6
53.0092,30,7
53,30,7
54.0132,30,7
54,30,7
54.9697,30,7
55.9929,31,7
55,31,7
56.0216,33,8
56,33,8
57.0264,33,8
57,33,8
58.056,33,9
58,33,9
58.9901,33,9
60.0106,34,9
60,34,9
60.9133,34,9
61.9417,35,9
61,35,9
62.0499,36,9
62,36,9
63.0201,37,9
63,37,9
64.0297,38,9
64,38,9
65.009,38,9
65,38,9
65.959,38,9
66.9619,38,9
66,38,9
66.9987,38,9
67.9828,38,9
67,38,9
68.0393,39,9
68,39,9
69.0783,39,9
69,39,9
70.0673,40,9
