246,6
690,1
549,6
690,6
3,8
549,32
150,6
119,2
43,4
613,2
219,1
150,1
219,14
478,4
74,4
13,8
3,10
119,10
478,8
312,10
617,2
3,1
636,14
639,14
43,1
165,4
254,16
74,4
358,2
119,2
690,2
500,6
651,2
478,6
617,2
299,2
358,8
542,2
219,12
8,2
549,6
522,4
208,12
545,6
119,16
8,22
478,5
637,20
608,10
176,2
240,2
542,2
10,2
500,2
154,2
694,16
639,10
690,10
419,4
358,1
569,4
704,20
423,2
545,26
500,6
13,4
522,4
419,8
636,6
561,2
214,6
542,4
451,4
401,4
240,2
423,6
208,2
10,9
590,2
569,2
74,6
3,6
219,4
522,8
690,8
129,16
227,7
478,2
208,6
617,8
590,2
470,6
451,6
312,4
214,8
639,2
119,2
608,30
120,2
496,2
265,6
694,10
239,2
296,4
313,2
569,6
358,6
637,4
10,8
419,2
427,2
120,4
227,6
561,4
3,2
74,6
478,4
704,6
299,6
176,10
401,4
214,6
617,2
542,8
522,12
613,2
419,2
437,2
246,4
496,1
451,10
357,2
265,14
561,6
423,2
227,1
496,4
358,2
477,2
274,4
549,4
119,8
10,10
509,4
74,8
401,4
694,8
423,10
90,12
569,4
227,12
3,6
129,4
358,4
549,6
690,2
500,6
401,2
154,2
478,8
477,4
639,4
542,2
299,2
569,24
176,2
357,6
312,4
561,2
274,2
545,2
150,4
219,6
704,8
590,4
250,8
509,8
263,6
306,14
120,6
451,2
208,4
445,22
617,2
613,2
203,8
246,4
313,2
13,2
240,2
274,4
694,8
423,6
690,4
283,2
358,2
561,1
591,8
10,2
227,1
208,9
38,2
82,6
176,24
357,10
137,2
617,6
545,2
119,6
367,1
2,4
296,2
608,2
74,2
312,6
637,2
38,6
427,4
437,10
246,8
129,6
459,4
13,4
554,2
214,2
545,4
219,2
704,16
509,2
227,10
694,8
639,10
296,2
159,4
367,6
74,2
401,8
265,4
69,14
561,2
137,12
477,2
203,4
78,8
459,2
428,4
175,2
355,2
306,4
170,8
365,2
357,4
274,16
47,8
423,24
208,4
506,2
335,6
478,4
321,16
214,2
150,2
522,4
437,2
459,2
365,4
13,14
265,2
100,2
694,2
637,6
617,4
542,6
3,10
10,8
506,2
126,2
306,4
82,2
90,2
99,4
358,2
220,2
311,6
214,10
549,4
150,8
43,6
34,2
608,6
159,4
227,2
302,12
134,6
312,1
265,4
477,18
171,8
591,6
119,4
613,2
358,1
137,5
437,10
246,4
254,2
312,8
256,2
208,2
445,2
313,2
74,1
459,4
61,2
220,10
428,2
175,4
183,2
478,4
100,2
88,6
637,2
542,4
176,3
43,1
82,2
90,2
170,2
155,8
177,6
57,2
30,4
208,2
617,6
704,2
590,4
246,16
313,2
367,2
569,2
74,4
335,6
61,4
134,10
401,8
64,6
694,2
355,2
637,8
3,2
119,2
43,2
10,4
419,8
697,4
90,2
170,4
62,8
341,8
137,6
125,4
229,2
208,2
613,14
313,2
569,6
176,3
5,2
428,2
175,4
100,4
694,2
57,2
355,2
311,2
639,2
119,2
13,2
23,4
61,2
201,4
265,2
274,4
36,4
177,2
208,8
321,2
617,6
150,2
43,2
78,1
38,2
203,1
159,2
56,4
129,3
74,4
310,2
5,20
302,2
220,38
32,2
561,10
125,2
694,2
150,17
519,1
163,8
636,4
136,4
227,4
335,4
61,10
64,4
69,8
155,2
229,2
30,4
423,2
182,6
637,8
214,10
119,4
590,2
437,1
177,1
519,6
651,6
129,10
310,2
169,12
302,16
154,14
265,18
554,4
477,14
274,4
36,2
321,8
355,8
34,4
253,22
357,8
312,2
68,1
137,2
155,5
68,10
36,2
229,2
30,4
208,8
266,2
419,4
38,2
246,64
496,2
78,2
636,2
428,10
267,2
274,2
182,6
613,2
590,2
64,1
519,8
56,8
176,14
88,2
694,2
47,2
36,4
229,24
38,2
286,3
310,10
335,2
61,10
30,2
214,6
183,1
64,4
267,18
137,4
155,2
47,4
160,2
177,2
119,2
169,1
10,1
38,8
322,1
129,8
286,6
136,8
183,36
561,6
135,2
125,2
36,2
30,2
208,4
266,8
311,6
442,2
196,2
335,12
13,24
23,6
88,8
155,8
313,4
78,2
90,4
120,6
99,28
302,6
401,2
201,4
357,30
312,2
69,4
135,9
378,2
168,4
182,4
150,2
10,2
296,2
306,1
227,4
186,6
154,1
68,2
137,6
47,8
171,11
208,4
214,2
176,5
266,1
299,2
114,1
196,4
136,6
5,4
154,4
30,2
150,2
119,4
219,6
266,9
313,7
114,8
61,1
312,4
88,2
177,6
182,4
120,1
2,4
8,2
78,4
253,3
302,10
61,2
201,12
341,10
30,2
3,1
10,16
286,10
23,2
134,1
69,8
135,14
97,2
88,3
36,2
239,4
3,4
150,6
170,1
61,1
182,1
120,2
253,30
227,1
186,8
274,1
57,2
355,1
219,4
299,1
312,1
267,9
229,1
208,4
78,4
90,4
1,2
227,2
64,4
88,2
171,2
177,6
109,12
114,8
136,2
61,6
312,8
100,2
292,2
47,4
36,14
229,6
168,4
355,6
214,6
313,1
254,4
351,4
56,2
129,2
220,8
97,4
378,1
68,2
125,2
208,2
3,2
172,9
306,2
136,10
62,2
134,2
341,4
69,2
100,4
274,1
256,4
171,8
182,6
311,4
129,1
47,11
126,2
90,14
367,8
227,2
310,2
201,6
125,12
274,14
177,10
321,4
147,2
299,4
286,1
326,4
134,1
191,4
69,2
155,2
214,14
3,4
256,1
306,4
23,6
134,4
64,6
280,4
266,4
311,6
195,2
120,1
198,2
114,58
91,2
358,2
341,2
193,2
135,12
100,10
378,1
165,2
109,2
120,4
82,3
99,6
169,12
335,4
201,4
312,6
97,4
229,2
355,2
10,4
38,1
299,2
136,18
176,10
334,2
62,2
220,2
267,2
171,2
30,2
266,6
4,2
165,1
321,1
126,2
56,10
326,4
365,8
133,6
85,4
175,16
357,4
378,4
68,28
155,2
47,24
177,12
168,8
57,2
3,6
195,2
78,2
299,2
91,8
62,8
64,2
69,8
292,1
38,2
120,10
367,2
74,2
310,4
274,2
155,2
256,6
171,2
208,4
150,2
126,4
358,6
201,16
64,4
193,8
197,6
267,4
292,2
280,8
172,2
239,2
195,4
237,12
186,4
134,6
183,20
244,2
378,10
125,6
171,4
214,2
150,14
203,4
263,2
78,2
253,2
99,4
272,1
335,2
72,24
302,2
21,6
100,2
88,1
57,12
3,2
256,1
367,6
326,6
227,10
365,4
64,28
357,4
154,10
135,4
274,12
30,2
208,1
321,12
214,8
195,1
109,10
263,20
8,8
74,2
186,10
220,4
265,12
244,6
97,2
36,6
171,4
168,8
208,2
351,2
358,1
197,2
88,6
155,8
256,4
182,2
10,2
229,3
246,6
129,2
136,6
310,2
335,4
226,13
133,4
85,2
175,6
115,6
135,2
16,8
292,2
203,8
313,2
141,2
367,4
326,2
358,2
134,2
197,2
378,2
137,4
198,4
272,4
129,4
170,6
365,2
310,4
5,2
302,2
357,1
69,2
135,6
292,4
172,4
229,2
30,4
3,2
43,4
165,2
306,2
56,4
237,18
286,2
334,2
134,10
76,2
193,2
154,18
97,2
100,6
88,52
168,10
239,2
246,33
126,1
351,2
91,12
196,2
365,2
201,10
341,4
244,4
378,8
274,18
7,4
177,2
321,6
182,6
214,12
150,4
119,2
10,1
34,14
165,1
357,1
172,3
30,1
136,2
335,2
13,11
358,2
302,4
61,4
186,2
265,24
197,2
292,4
131,18
78,4
56,10
326,8
135,8
97,6
21,2
280,8
59,2
36,8
229,2
239,2
299,1
306,2
159,2
90,3
365,2
44,6
244,2
150,2
302,1
296,1
254,2
367,2
133,10
220,1
21,2
100,10
59,1
43,1
263,1
299,1
244,17
126,4
90,2
351,8
272,2
227,4
72,12
302,2
226,2
134,2
357,2
7,4
355,4
1,2
299,2
99,4
74,14
170,2
269,2
5,2
197,4
267,4
292,2
171,36
341,1
296,2
313,2
163,2
367,2
13,4
44,2
358,2
201,4
69,2
16,6
172,5
57,4
30,2
182,4
254,4
91,10
136,12
310,2
341,4
135,18
97,1
68,10
155,4
36,6
208,2
321,2
311,4
34,2
237,13
56,2
170,2
186,2
193,8
312,8
137,8
280,2
7,2
229,1
267,1
214,1
198,2
351,2
269,2
175,4
64,2
357,2
97,12
100,6
172,6
229,2
168,18
321,2
239,2
150,2
195,2
313,6
254,10
56,4
129,6
335,10
341,6
76,6
155,20
280,4
7,2
30,2
198,4
36,2
34,16
99,1
326,8
302,4
186,4
85,4
201,1
59,2
57,8
30,2
79,4
141,1
193,1
99,2
13,4
357,2
265,18
115,1
7,2
36,2
229,2
177,2
182,8
59,1
198,4
114,20
322,2
129,10
220,2
341,4
154,4
68,4
267,2
47,1
30,4
321,2
343,2
10,2
172,11
363,10
296,10
92,4
313,2
272,2
237,2
91,6
61,16
175,4
115,8
292,4
256,6
246,6
351,6
136,8
365,1
62,2
194,2
220,12
245,4
64,4
357,16
267,12
367,1
56,2
365,2
13,12
316,6
135,2
16,8
208,2
79,6
92,2
82,8
159,6
367,4
194,2
201,8
341,2
191,4
197,6
292,2
8,2
322,2
365,4
349,2
32,2
244,6
135,6
125,2
59,6
7,20
36,2
150,8
129,2
169,4
269,6
335,2
134,2
274,10
4,4
125,1
172,1
338,8
